shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D16,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A17,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B17,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C17,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D17,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A18,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
RAL-MED-2de63afb-5,Z4497196427,C15H14N4O3,Racemic or presumed racemic or meso,298.296,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B18,O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,3-[(4-oxoazetidin-2-yl)oxy]-N-[(pyrimidin-5-yl)methyl]benzamide
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,C18,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
JAN-GHE-83b26c96-7,Z3089568423,C16H18ClN3O,Racemic or presumed racemic or meso,303.786,90.02,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,D18,CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,2-(3-chlorophenyl)-3-methyl-N-(4-methylpyrimidin-5-yl)butanamide
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,A19,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,B19,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,A20,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,B20,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,A21,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
WAR-XCH-b03-19,Z4511811822,C20H20Cl2N4O,Achiral,403.305,92.49,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-02,B21,Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,2-chloro-1-{4-[2-(pyridin-3-yl)quinazolin-4-yl]piperidin-1-yl}ethan-1-one hydrochloride
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A22,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B22,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A23,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B23,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,A24,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
JAN-GHE-5a013bed-8,Z1696955513,C12H10ClN3O,Achiral,247.68,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-02,B24,ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,2-(3-chlorophenyl)-N-(pyrazin-2-yl)acetamide
