Molecule Name,SMILES,Catalog,Supplier,Protease Assay (Screening): Target,Protease Assay (Screening): Concentration (uM),Protease Assay (Screening): FI 480/520 (ex/em) (RFU),Protease Assay (Screening): Activity (%),"Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0]","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Standard Deviation (±)","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Count","Mpro Protease Assay Dose-Response: IC50 (uM) [Target: Mpro, JIRA: 11919, Readout: FI]",Mpro Protease Assay Dose-Response: Target,Mpro Protease Assay Dose-Response: Dose-response Plot
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,Mpro,10,40914,28.9,31.7,4.6,3,6.04,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,Mpro,10,12786,16.9,31.7,4.6,3,6.04,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,6.04,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,4.68,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,4.68,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,4.68,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,4.68,Mpro, 
PCM-0071080,[H]C(C1=CC=C(S1)N1CCOCC1)=C1N=C(OC1=O)C1=CC=CS1,Z31316845,Enamine,,,,,31.7,4.6,3,4.68,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,Mpro,10,22467,69.3,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,Mpro,10,39475,24.3,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,Mpro,10,43995,31.6,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,Mpro,10,26015,40,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0069438,[H]OCCN1C(CSC2=NC3=C(O2)C=CC=C3)=NC2=C1C=C(Cl)C=C2,Z19651924,Enamine,,,,,41.8,24.2,3,0.44,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,Mpro,10,4927,11.5,11.4,1.9,3,2.99,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,Mpro,10,24945,13.2,11.4,1.9,3,2.99,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,Mpro,10,18947,9.4,11.4,1.9,3,2.99,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,Mpro,10,3331,0.7,11.4,1.9,3,2.99,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,2.99,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,3.67,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,3.67,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,3.67,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,3.67,Mpro, 
PCM-0045013,[H]N1C=CC2=C(C=C(\C=C\CCC)C=C2)C1=O,68935469,ChemBridge,,,,,11.4,1.9,3,3.67,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,Mpro,10,24054,74.6,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,Mpro,10,48592,31.3,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,Mpro,10,39096,27.3,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,Mpro,10,2940,-0.1,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028567,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC1=COC=C1,26678718,ChemBridge,,,,,44.4,26.2,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,Mpro,10,21712,66.8,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,Mpro,10,59683,39.8,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,Mpro,10,53157,39.8,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,Mpro,10,2896,0,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0028158,[H]N1C=C(N=C1CCCC)C1=NC=CN1CCC1=CC=CC=N1,40760110,ChemBridge,,,,,48.8,15.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,Mpro,10,21824,67.2,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,Mpro,10,60503,40.4,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,Mpro,10,43880,31.5,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,Mpro,10,6574,9.8,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0021098,[H]N1C=C(N=C1CCCC)C1=NC=CN1CC(F)(F)F,24123414,ChemBridge,,,,,46.4,18.6,3,< 0.42,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,Mpro,10,1723,0.9,1.6,0.6,3,0.56,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,Mpro,10,9835,1.7,1.6,0.6,3,0.56,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,Mpro,10,10691,2.1,1.6,0.6,3,0.56,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,Mpro,10,4189,3.7,1.6,0.6,3,0.56,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.56,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.42,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.42,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.42,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.42,Mpro, 
PCM-0013460,COC(=O)C1=C(N(N=C1C)C(=O)C1=CC=C(C)C=C1)C1=NOC(C)=C1,SPB03286,MayBridge,,,,,1.6,0.6,3,0.42,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,Mpro,10,2694,4.1,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,Mpro,10,17593,7.6,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,Mpro,10,13817,4.9,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,Mpro,10,4774,19.9,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0013046,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)SC1=CN=C(S1)[N+]([O-])=O,SPB08252,MayBridge,,,,,5.5,1.8,3,> 29.90,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,Mpro,10,2187,2.4,2.1,0.5,3,0.56,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,Mpro,10,10687,2.3,2.1,0.5,3,0.56,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,Mpro,10,9981,1.5,2.1,0.5,3,0.56,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,Mpro,10,3941,2.3,2.1,0.5,3,0.56,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.56,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.61,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.61,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.61,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.61,Mpro, 
PCM-0012600,O1C(SC2=CC(=NC3=NC=NN23)C2=CC=CC=C2)=NN=C1C1=CC=NC=C1,HTS11970,MayBridge,,,,,2.1,0.5,3,0.61,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,Mpro,10,3665,7.3,10.5,4.3,3,15.4,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,Mpro,10,27754,15.4,10.5,4.3,3,15.4,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,Mpro,10,18287,8.8,10.5,4.3,3,15.4,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,Mpro,10,4436,7.7,10.5,4.3,3,15.4,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,15.4,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,9.76,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,9.76,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,9.76,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,9.76,Mpro, 
PCM-0011671,ClC1=CC=CC(Cl)=C1SC1=C(SC2=C(Cl)C=CC=C2Cl)C(=O)C1=O,MWP00919,MayBridge,,,,,10.5,4.3,3,9.76,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,Mpro,10,16120,48.4,24.3,20.9,3,0.46,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,Mpro,10,25369,13.5,24.3,20.9,3,0.46,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,Mpro,10,20593,10.9,24.3,20.9,3,0.46,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,Mpro,10,4170,7.2,24.3,20.9,3,0.46,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,0.46,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,< 0.42,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,< 0.42,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,< 0.42,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,< 0.42,Mpro, 
PCM-0010988,COC1=CC=C(C=C1)N1CSCC2=NC3=CC=CC=C3N2C1,S14911,MayBridge,,,,,24.3,20.9,3,< 0.42,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,Mpro,10,7699,20.6,21.3,1.7,3,20.04,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,Mpro,10,38092,23.3,21.3,1.7,3,20.04,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,Mpro,10,30994,20.1,21.3,1.7,3,20.04,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,Mpro,10,4754,17.2,21.3,1.7,3,20.04,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,20.04,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,4.03,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,4.03,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,4.03,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,4.03,Mpro, 
PCM-0010922,O=C(N1N=CC(C#N)=C1C1CC1)C1=CC=CS1,KM09391,MayBridge,,,,,21.3,1.7,3,4.03,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,Mpro,10,986,-1.5,0,1.5,3,> 29.90,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,Mpro,10,9442,1.4,0,1.5,3,> 29.90,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,Mpro,10,8680,0.3,0,1.5,3,> 29.90,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,Mpro,10,4081,4.8,0,1.5,3,> 29.90,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,> 29.90,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,8.06,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,8.06,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,8.06,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,8.06,Mpro, 
PCM-0010748,[O-][N+](=O)C1=CN=C(SC2=NN=C(O2)C2=CC=C(Cl)C=C2)S1,SPB08198,MayBridge,,,,,0,1.5,3,8.06,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,Mpro,10,3476,6.7,9.9,3.3,3,0.68,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,Mpro,10,25137,13.4,9.9,3.3,3,0.68,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,Mpro,10,19128,9.6,9.9,3.3,3,0.68,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,Mpro,10,4486,11.5,9.9,3.3,3,0.68,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,0.68,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,1.25,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,1.25,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,1.25,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,1.25,Mpro, 
PCM-0010527,O=C(OC1=CC=C2C(=O)COC2=C1)C1=CC=CS1,SEW03740,MayBridge,,,,,9.9,3.3,3,1.25,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,Mpro,10,2151,2.3,2.1,0.2,3,1.2,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,Mpro,10,10274,2,2.1,0.2,3,1.2,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,Mpro,10,10486,1.9,2.1,0.2,3,1.2,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,Mpro,10,4468,7.8,2.1,0.2,3,1.2,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,1.2,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,0.79,Mpro, 
PCM-0009783,CC1=CC(C)=C(C#N)C(SC2=NC=NC3=C2N=NN3CC2=CC=CC=C2)=N1,HTS12152,MayBridge,,,,,2.1,0.2,3,0.79,Mpro, 
