CID,SMILES,canonical_CID,inchikey,old_CID,short_inchikey
MAK-UNK-194150d3-1,Cc1ccc(NS(=O)(=O)NCCc2ccccc2)c([N+](=O)[O-])c1,MAK-UNK-194150d3-1,PREDBOMHDCLNFX-UHFFFAOYSA-N,MAK-UNK-194-1,PREDBOMHDCLNFX
MAK-UNK-194150d3-10,c1ccc(CCNCc2ccsc2)cc1,MAK-UNK-194150d3-10,YANJIKHEHDJRKW-UHFFFAOYSA-N,MAK-UNK-194-10,YANJIKHEHDJRKW
MAK-UNK-194150d3-11,O=C(O)c1cc(CC2CCCCC2)ccc1NS(=O)(=O)NCCc1ccccc1,MAK-UNK-194150d3-11,ASHSHSQCLUVFCS-UHFFFAOYSA-N,MAK-UNK-194-11,ASHSHSQCLUVFCS
MAK-UNK-194150d3-12,CC(=O)SCCNC(=O)CNCCc1ccccc1,MAK-UNK-194150d3-12,IOOCGVJRVCXXDM-UHFFFAOYSA-N,MAK-UNK-194-12,IOOCGVJRVCXXDM
MAK-UNK-194150d3-13,C(#Cc1cncnc1)CNCCc1ccccc1,MAK-UNK-194150d3-13,MYTLRBKZOWTBBO-UHFFFAOYSA-N,MAK-UNK-194-13,MYTLRBKZOWTBBO
MAK-UNK-194150d3-14,O=S(=O)(NCCc1ccccc1)N1CCc2nncn2-c2cc(CC3CCCCC3)ccc21,MAK-UNK-194150d3-14,GKRUTHPKYKEEEM-UHFFFAOYSA-N,MAK-UNK-194-14,GKRUTHPKYKEEEM
MAK-UNK-194150d3-15,CCc1ncnc(N)c1C#CCNCCc1ccccc1,MAK-UNK-194150d3-15,KCDIBILRAFOMOQ-UHFFFAOYSA-N,MAK-UNK-194-15,KCDIBILRAFOMOQ
MAK-UNK-194150d3-16,[O-][S+](CCNCCc1ccccc1)c1ccccc1O,MAK-UNK-194150d3-16,UBBAPGFXOYBQGK-UHFFFAOYSA-N,MAK-UNK-194-16,UBBAPGFXOYBQGK
MAK-UNK-194150d3-17,Cc1ncncc1C#CCNCCc1ccccc1,MAK-UNK-194150d3-17,PVLAHDNOHYMGNZ-UHFFFAOYSA-N,MAK-UNK-194-17,PVLAHDNOHYMGNZ
MAK-UNK-194150d3-2,c1ccc(CCNCSc2cnccn2)cc1,MAK-UNK-194150d3-2,HJETZIPCCUQIAW-UHFFFAOYSA-N,MAK-UNK-194-2,HJETZIPCCUQIAW
MAK-UNK-194150d3-3,O=CNCCSCC(O)NCCc1ccccc1,MAK-UNK-194150d3-3,KFZCOIIOFQKBQR-UHFFFAOYSA-N,MAK-UNK-194-3,KFZCOIIOFQKBQR
MAK-UNK-194150d3-4,CN1CC(O)C(CSCCOCNCCc2ccccc2)C1,MAK-UNK-194150d3-4,HPIOTDODBVVIQS-UHFFFAOYSA-N,MAK-UNK-194-4,HPIOTDODBVVIQS
MAK-UNK-194150d3-5,CSC1CN=C(CC=O)C1NCCc1ccccc1,MAK-UNK-194150d3-5,WVLTUHBUKMMOTR-UHFFFAOYSA-N,MAK-UNK-194-5,WVLTUHBUKMMOTR
MAK-UNK-194150d3-6,CCCSCNCCc1ccccc1,MAK-UNK-194150d3-6,ZKCNPKPAASIASN-UHFFFAOYSA-N,MAK-UNK-194-6,ZKCNPKPAASIASN
MAK-UNK-194150d3-7,O=C(NC(NCCc1ccccc1)c1ccccc1)c1cccs1,MAK-UNK-194150d3-7,MWUUFAFFSMRYOA-UHFFFAOYSA-N,MAK-UNK-194-7,MWUUFAFFSMRYOA
MAK-UNK-194150d3-8,O=CSCCNC(=O)CCNCCc1ccccc1,MAK-UNK-194150d3-8,KYSYAYLYCRCMFL-UHFFFAOYSA-N,MAK-UNK-194-8,KYSYAYLYCRCMFL
MAK-UNK-194150d3-9,O=c1[nH]c(C2CCCCC2)nc2c1ncn2C1OC(CNCCc2ccccc2)C(O)C1F,MAK-UNK-194150d3-9,NEFQPMNOBWTHFW-UHFFFAOYSA-N,MAK-UNK-194-9,NEFQPMNOBWTHFW
MAK-UNK-198e6d85-1,NCC1OC(C2CCCNC2)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-1,ULDQPRDHFYQVNX-UHFFFAOYSA-N,MAK-UNK-198-1,ULDQPRDHFYQVNX
MAK-UNK-198e6d85-10,NCC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-10,NEGXAOPOZQGXAW-UHFFFAOYSA-N,MAK-UNK-198-10,NEGXAOPOZQGXAW
MAK-UNK-198e6d85-11,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-198-11,SMAVVIYVVUEWSW
MAK-UNK-198e6d85-12,NCC1OC(C2C(O)CCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-12,NUWCJPQQQVNMEP-UHFFFAOYSA-N,MAK-UNK-198-12,NUWCJPQQQVNMEP
MAK-UNK-198e6d85-13,NCC1OC(C2CCCCC2)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-8,BOKASTZDGGZFET-UHFFFAOYSA-N,MAK-UNK-198-13,BOKASTZDGGZFET
MAK-UNK-198e6d85-14,NCC1OC(C2C(O)CCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-14,GJXVOXOMCSLVDM-UHFFFAOYSA-N,MAK-UNK-198-14,GJXVOXOMCSLVDM
MAK-UNK-198e6d85-15,NCC1OC(C2C(O)C(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-15,BJDBHJZLONXXJC-UHFFFAOYSA-N,MAK-UNK-198-15,BJDBHJZLONXXJC
MAK-UNK-198e6d85-16,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-198-16,SMAVVIYVVUEWSW
MAK-UNK-198e6d85-2,NCC1OC(C2NCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-2,RSPRBHZVLAUSPN-UHFFFAOYSA-N,MAK-UNK-198-2,RSPRBHZVLAUSPN
MAK-UNK-198e6d85-3,NCC1OC(C2CC(O)C(O)CC2O)Cc2c1ccc(O)c2O,MAK-UNK-c7aa8293-10,IOOAZCWCXOUHTK-UHFFFAOYSA-N,MAK-UNK-198-3,IOOAZCWCXOUHTK
MAK-UNK-198e6d85-4,NCC1OC(C2CCCC(Nc3ccc4ccccc4n3)C2)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-4,RXALDTSEECEODC-UHFFFAOYSA-N,MAK-UNK-198-4,RXALDTSEECEODC
MAK-UNK-198e6d85-5,CNC1CCCC(C2Cc3c(ccc(O)c3O)C(CN)O2)C1,MAK-UNK-01147c51-1,YHOLXYWLXINFBY-UHFFFAOYSA-N,MAK-UNK-198-5,YHOLXYWLXINFBY
MAK-UNK-198e6d85-6,CCN1CCCC(C2Cc3c(ccc(O)c3O)C(CN)O2)C1,MAK-UNK-60abb798-5,DTMWPQSNZDGZGR-UHFFFAOYSA-N,MAK-UNK-198-6,DTMWPQSNZDGZGR
MAK-UNK-198e6d85-7,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-198-7,SMAVVIYVVUEWSW
MAK-UNK-198e6d85-8,NCC1OC(C2CCCC(Nc3ccc4ccccc4n3)C2)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-8,RXALDTSEECEODC-UHFFFAOYSA-N,MAK-UNK-198-8,RXALDTSEECEODC
MAK-UNK-198e6d85-9,NCC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-9,VUAQJHBCVVEIMW-UHFFFAOYSA-N,MAK-UNK-198-9,VUAQJHBCVVEIMW
MAK-UNK-1bb0b7ee-1,c1ccc(OCC2(c3ccccn3)CCCC2)nc1,MAK-UNK-1bb0b7ee-1,VLQAGMJLRLUUBU-UHFFFAOYSA-N,MAK-UNK-1bb-1,VLQAGMJLRLUUBU
MAK-UNK-1bb0b7ee-10,CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)OC1CS(=O)(=O)C1,MAK-UNK-1bb0b7ee-10,LNEIXIRZGJOMMJ-KCJUWKMLSA-N,MAK-UNK-1bb-10,LNEIXIRZGJOMMJ
MAK-UNK-1bb0b7ee-11,CC1C(OC2CS(=O)(=O)C2)CCCN1Cc1ccccc1,MAK-UNK-1bb0b7ee-11,OGNOXCORUKALKD-UHFFFAOYSA-N,MAK-UNK-1bb-11,OGNOXCORUKALKD
MAK-UNK-1bb0b7ee-12,O=S1(=O)CC(Oc2ccccc2CNc2nc3ccccc3[nH]2)C1,MAK-UNK-1bb0b7ee-12,GLQFASILUZJESO-UHFFFAOYSA-N,MAK-UNK-1bb-12,GLQFASILUZJESO
MAK-UNK-1bb0b7ee-13,CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)OC1CCCN(Cc2ccccc2)C1C,MAK-UNK-1bb0b7ee-13,ZCGINRCYHXAOAU-BLVDZXQRSA-N,MAK-UNK-1bb-13,ZCGINRCYHXAOAU
MAK-UNK-1bb0b7ee-14,CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)Oc1ccccc1CNc1nc2ccccc2[nH]1,MAK-UNK-1bb0b7ee-14,RYCGWYCFARDIFW-VFNWGFHPSA-N,MAK-UNK-1bb-14,RYCGWYCFARDIFW
MAK-UNK-1bb0b7ee-15,CC1C(Oc2ccccc2CNc2nc3ccccc3[nH]2)CCCN1Cc1ccccc1,MAK-UNK-1bb0b7ee-15,OGJBVMWWXUHAAO-UHFFFAOYSA-N,MAK-UNK-1bb-15,OGJBVMWWXUHAAO
MAK-UNK-1bb0b7ee-2,O=S1(=O)CC(OCC2(c3ccccn3)CCCC2)C1,MAK-UNK-1bb0b7ee-2,BNTJLESRCXPDMS-UHFFFAOYSA-N,MAK-UNK-1bb-2,BNTJLESRCXPDMS
MAK-UNK-1bb0b7ee-3,CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)OCC1(c2ccccn2)CCCC1,MAK-UNK-1bb0b7ee-3,CHIVPSFDIVCJIT-YJBOKZPZSA-N,MAK-UNK-1bb-3,CHIVPSFDIVCJIT
MAK-UNK-1bb0b7ee-4,CC1C(OCC2(c3ccccn3)CCCC2)CCCN1Cc1ccccc1,MAK-UNK-1bb0b7ee-4,MJRRNLRUMJXUAU-UHFFFAOYSA-N,MAK-UNK-1bb-4,MJRRNLRUMJXUAU
MAK-UNK-1bb0b7ee-5,c1ccc(C2(COc3ccccc3CNc3nc4ccccc4[nH]3)CCCC2)nc1,MAK-UNK-1bb0b7ee-5,SVNXTPNQTIRMDK-UHFFFAOYSA-N,MAK-UNK-1bb-5,SVNXTPNQTIRMDK
MAK-UNK-1bb0b7ee-6,O=S1(=O)CC(Oc2ccccn2)C1,MAK-UNK-1bb0b7ee-6,CCLMXPKDDYSUGZ-UHFFFAOYSA-N,MAK-UNK-1bb-6,CCLMXPKDDYSUGZ
MAK-UNK-1bb0b7ee-7,CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)Oc1ccccn1,MAK-UNK-1bb0b7ee-7,JDQDSJRMSODGKI-MFKMUULPSA-N,MAK-UNK-1bb-7,JDQDSJRMSODGKI
MAK-UNK-1bb0b7ee-8,CC1C(Oc2ccccn2)CCCN1Cc1ccccc1,MAK-UNK-1bb0b7ee-8,CUUURJJHVQJGRA-UHFFFAOYSA-N,MAK-UNK-1bb-8,CUUURJJHVQJGRA
MAK-UNK-1bb0b7ee-9,c1ccc(Oc2ccccc2CNc2nc3ccccc3[nH]2)nc1,MAK-UNK-1bb0b7ee-9,DMAXPZOHHNYMDB-UHFFFAOYSA-N,MAK-UNK-1bb-9,DMAXPZOHHNYMDB
MAK-UNK-1cb0e944-1,NS(=O)(=O)Cc1cn(CC(=O)N2CCC(O)CC2)nn1,MAK-UNK-1cb0e944-1,RVSKVUAZEBESBV-UHFFFAOYSA-N,MAK-UNK-1cb-1,RVSKVUAZEBESBV
MAK-UNK-1cb0e944-10,CN(Cc1csc(S(N)(=O)=O)n1)C(=O)NCN1CCC(O)CC1,MAK-UNK-1cb0e944-10,OYKSZVLCQIHJQV-UHFFFAOYSA-N,MAK-UNK-1cb-10,OYKSZVLCQIHJQV
MAK-UNK-1cb0e944-11,NS(=O)(=O)C1OC(CSCN2CCC(O)CC2)C(O)C1O,MAK-UNK-1cb0e944-11,XOZMOKKUXDWARL-UHFFFAOYSA-N,MAK-UNK-1cb-11,XOZMOKKUXDWARL
MAK-UNK-1cb0e944-12,NS(=O)(=O)CCNC(=O)c1cscc1CN1CCC(O)CC1,MAK-UNK-1cb0e944-12,NRFWHLTUARZDDI-UHFFFAOYSA-N,MAK-UNK-1cb-12,NRFWHLTUARZDDI
MAK-UNK-1cb0e944-13,NS(=O)(=O)NC1CCC(c2cc(CN3CCC(O)CC3)cs2)C1,MAK-UNK-1cb0e944-13,FVKHACPMDMFCSY-UHFFFAOYSA-N,MAK-UNK-1cb-13,FVKHACPMDMFCSY
MAK-UNK-1cb0e944-2,Cc1[nH]c(C(=O)S(N)(=O)=O)c(Cc2cc(CN3CCC(O)CC3)cs2)c1C=O,MAK-UNK-1cb0e944-2,IIXDPODOJGHRST-UHFFFAOYSA-N,MAK-UNK-1cb-2,IIXDPODOJGHRST
MAK-UNK-1cb0e944-3,NS(=O)(=O)CCC(=O)Nc1cscc1CN1CCC(O)CC1,MAK-UNK-1cb0e944-3,OSQOEWRDFZLOAJ-UHFFFAOYSA-N,MAK-UNK-1cb-3,OSQOEWRDFZLOAJ
MAK-UNK-1cb0e944-4,CC(OC1C=C(C(=O)O)CCC1Nc1cscc1CN1CCC(O)CC1)S(N)(=O)=O,MAK-UNK-1cb0e944-4,KJFGFBCRQYLRPL-UHFFFAOYSA-N,MAK-UNK-1cb-4,KJFGFBCRQYLRPL
MAK-UNK-1cb0e944-5,NS(=O)(=O)CSCCc1cscc1CN1CCC(O)CC1,MAK-UNK-1cb0e944-5,PNFLUNNWOZDPAE-UHFFFAOYSA-N,MAK-UNK-1cb-5,PNFLUNNWOZDPAE
MAK-UNK-1cb0e944-6,NS(=O)(=O)CNCCc1cscc1CN1CCC(O)CC1,MAK-UNK-1cb0e944-6,FGCAXLMUMXGYLR-UHFFFAOYSA-N,MAK-UNK-1cb-6,FGCAXLMUMXGYLR
MAK-UNK-1cb0e944-7,NS(=O)(=O)C(=O)NCCC(=O)NCN1CCC(O)CC1,MAK-UNK-1cb0e944-7,OZNAHASSGCTTLH-UHFFFAOYSA-N,MAK-UNK-1cb-7,OZNAHASSGCTTLH
MAK-UNK-1cb0e944-8,NS(=O)(=O)N1CCOC(c2cccc(N3CCC(O)CC3)c2)C1,MAK-UNK-1cb0e944-8,PRHMGRPWBRYLTD-UHFFFAOYSA-N,MAK-UNK-1cb-8,PRHMGRPWBRYLTD
MAK-UNK-1cb0e944-9,CC(NC(=O)CCc1cccc(S(N)(=O)=O)c1)N1CCC(O)CC1,MAK-UNK-1cb0e944-9,YVRUATVEQRBZDO-UHFFFAOYSA-N,MAK-UNK-1cb-9,YVRUATVEQRBZDO
MAK-UNK-1e8f9e3c-1,CS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-6,XFNLTEXWQRAZMW-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-1,XFNLTEXWQRAZMW
MAK-UNK-1e8f9e3c-2,CN(c1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1)S(C)(=O)=O,MAK-UNK-1e8f9e3c-2,VUFRJJLNDABCQB-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-2,VUFRJJLNDABCQB
MAK-UNK-1e8f9e3c-3,O=C(CCl)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-1e8f9e3c-3,MTUIPHBQRFJLEU-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-3,MTUIPHBQRFJLEU
MAK-UNK-1e8f9e3c-4,O=C(CCl)Nc1ccccc1C(=O)Nc1cccc(N2CCCC2=O)c1,MAK-UNK-1e8f9e3c-4,BMGYRHSCQQEGRJ-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-4,BMGYRHSCQQEGRJ
MAK-UNK-1e8f9e3c-5,O=C(CCl)Nc1ccc(C(=O)Nc2cccc(N3CCCC3=O)c2)cc1,MAK-UNK-1e8f9e3c-5,VZAQLWIBSKOLSJ-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-5,VZAQLWIBSKOLSJ
MAK-UNK-1e8f9e3c-6,O=C(CCl)Nc1ccc(C(=O)Oc2cccc(N3CCCC3=O)c2)cc1,MAK-UNK-1e8f9e3c-6,JSUGMHDLKAYCLG-UHFFFAOYSA-N,MAK-UNK-1e8f9e3c-6,JSUGMHDLKAYCLG
MAK-UNK-2084232d-1,NCC1OC(C2CCCC(O)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-1,LULNKMLPIIGEAF-UHFFFAOYSA-N,MAK-UNK-208-1,LULNKMLPIIGEAF
MAK-UNK-2084232d-10,CCC1CCCC(C2Cc3c(ccc(O)c3O)C(CN)O2)O1,MAK-UNK-2084232d-10,MLXVPPAWHORLFO-UHFFFAOYSA-N,MAK-UNK-208-10,MLXVPPAWHORLFO
MAK-UNK-2084232d-11,NCC1OC(C2CCCC(CO)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-11,FGCUHGGBXPWXNK-UHFFFAOYSA-N,MAK-UNK-208-11,FGCUHGGBXPWXNK
MAK-UNK-2084232d-12,NCC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-9,VUAQJHBCVVEIMW-UHFFFAOYSA-N,MAK-UNK-208-12,VUAQJHBCVVEIMW
MAK-UNK-2084232d-13,NCC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-9,VUAQJHBCVVEIMW-UHFFFAOYSA-N,MAK-UNK-208-13,VUAQJHBCVVEIMW
MAK-UNK-2084232d-14,NCC1OC(C2CCCN(Cc3cscn3)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-14,LJLMDFSFVSSAMD-UHFFFAOYSA-N,MAK-UNK-208-14,LJLMDFSFVSSAMD
MAK-UNK-2084232d-15,NCC1OC(C2CCCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-4,COPWGCXFKGEJEZ-UHFFFAOYSA-N,MAK-UNK-208-15,COPWGCXFKGEJEZ
MAK-UNK-2084232d-16,NCC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-9,VUAQJHBCVVEIMW-UHFFFAOYSA-N,MAK-UNK-208-16,VUAQJHBCVVEIMW
MAK-UNK-2084232d-17,NCC1OC(C2CCCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-4,COPWGCXFKGEJEZ-UHFFFAOYSA-N,MAK-UNK-208-17,COPWGCXFKGEJEZ
MAK-UNK-2084232d-18,NCC1OC(C2CCCC(O)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-18,LULNKMLPIIGEAF-UHFFFAOYSA-N,MAK-UNK-208-18,LULNKMLPIIGEAF
MAK-UNK-2084232d-19,NCC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-01147c51-5,YLPVVEJZQGFJES-UHFFFAOYSA-N,MAK-UNK-208-19,YLPVVEJZQGFJES
MAK-UNK-2084232d-2,NCC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-01147c51-5,YLPVVEJZQGFJES-UHFFFAOYSA-N,MAK-UNK-208-2,YLPVVEJZQGFJES
MAK-UNK-2084232d-20,NCC1OC(C2NCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-2,RSPRBHZVLAUSPN-UHFFFAOYSA-N,MAK-UNK-208-20,RSPRBHZVLAUSPN
MAK-UNK-2084232d-21,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-208-21,SMAVVIYVVUEWSW
MAK-UNK-2084232d-22,NCC1OC(C2C(O)CCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-14,GJXVOXOMCSLVDM-UHFFFAOYSA-N,MAK-UNK-208-22,GJXVOXOMCSLVDM
MAK-UNK-2084232d-23,NCC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-10,NEGXAOPOZQGXAW-UHFFFAOYSA-N,MAK-UNK-208-23,NEGXAOPOZQGXAW
MAK-UNK-2084232d-24,NCC1OC(C2CC(O)CC(O)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-24,VWFMPOSKTSQEBK-UHFFFAOYSA-N,MAK-UNK-208-24,VWFMPOSKTSQEBK
MAK-UNK-2084232d-25,NCC1OC(C2C(O)CCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-14,GJXVOXOMCSLVDM-UHFFFAOYSA-N,MAK-UNK-208-25,GJXVOXOMCSLVDM
MAK-UNK-2084232d-3,CNC1CCCC(C2Cc3c(ccc(O)c3O)C(CN)O2)C1,MAK-UNK-01147c51-1,YHOLXYWLXINFBY-UHFFFAOYSA-N,MAK-UNK-208-3,YHOLXYWLXINFBY
MAK-UNK-2084232d-4,CCC1CC(C2Cc3c(ccc(O)c3O)C(CN)O2)CCO1,MAK-UNK-2084232d-4,MWOFEHWDQTWRTI-UHFFFAOYSA-N,MAK-UNK-208-4,MWOFEHWDQTWRTI
MAK-UNK-2084232d-5,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-208-5,SMAVVIYVVUEWSW
MAK-UNK-2084232d-6,NCC1OC(C2CCCCC2)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-8,BOKASTZDGGZFET-UHFFFAOYSA-N,MAK-UNK-208-6,BOKASTZDGGZFET
MAK-UNK-2084232d-7,NCC1OC(C2CCCN(Cc3cscn3)C2)Cc2c1ccc(O)c2O,MAK-UNK-2084232d-7,LJLMDFSFVSSAMD-UHFFFAOYSA-N,MAK-UNK-208-7,LJLMDFSFVSSAMD
MAK-UNK-2084232d-8,NCC1OC(C2CCCCC2O)Cc2c1ccc(O)c2O,MAK-UNK-60abb798-1,SMAVVIYVVUEWSW-UHFFFAOYSA-N,MAK-UNK-208-8,SMAVVIYVVUEWSW
MAK-UNK-2084232d-9,NCC1OC(C2C(O)C(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198e6d85-15,BJDBHJZLONXXJC-UHFFFAOYSA-N,MAK-UNK-208-9,BJDBHJZLONXXJC
MAK-UNK-212f693e-1,CC(=O)N1CCN(Oc2ccsc2)CC1,MAK-UNK-212f693e-1,LQPHGAGMQFSQPI-UHFFFAOYSA-N,MAK-UNK-212f693e-1,LQPHGAGMQFSQPI
MAK-UNK-212f693e-10,O=C(CCl)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-10,LKQUCFABRNWZCD-UHFFFAOYSA-N,MAK-UNK-212f693e-10,LKQUCFABRNWZCD
MAK-UNK-212f693e-11,O=C(CCl)N1CCC(Oc2ccsc2)NC1,MAK-UNK-212f693e-11,UULGKAKAZXJJQH-UHFFFAOYSA-N,MAK-UNK-212f693e-11,UULGKAKAZXJJQH
MAK-UNK-212f693e-12,O=C(CCl)N1CCC(Oc2ccsc2)CN1,MAK-UNK-212f693e-12,BFIJUCLIIXZPJK-UHFFFAOYSA-N,MAK-UNK-212f693e-12,BFIJUCLIIXZPJK
MAK-UNK-212f693e-13,O=C(CCl)N1CCC(Nc2ccsc2)CC1,MAK-UNK-212f693e-13,AYDVLTYCDQYUBN-UHFFFAOYSA-N,MAK-UNK-212f693e-13,AYDVLTYCDQYUBN
MAK-UNK-212f693e-14,CC(=O)N1CCC(Nc2ccsc2)CC1,MAK-UNK-212f693e-14,UAWHWSCJACRFFD-UHFFFAOYSA-N,MAK-UNK-212f693e-14,UAWHWSCJACRFFD
MAK-UNK-212f693e-15,CC(=O)C1CCN(Cc2ccsc2)CC1,MAK-UNK-212f693e-15,FTKFVYAKPZYEGC-UHFFFAOYSA-N,MAK-UNK-212f693e-15,FTKFVYAKPZYEGC
MAK-UNK-212f693e-16,CC(=O)N1CCC(Cc2ccsc2)CC1,MAK-UNK-212f693e-16,DBAIAVPRLJNTRE-UHFFFAOYSA-N,MAK-UNK-212f693e-16,DBAIAVPRLJNTRE
MAK-UNK-212f693e-17,CC(=O)C1CCC(Cc2ccsc2)CC1,MAK-UNK-212f693e-17,WCMGIFWQJIROPI-UHFFFAOYSA-N,MAK-UNK-212f693e-17,WCMGIFWQJIROPI
MAK-UNK-212f693e-18,CCC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-18,DWLGILDDVFHLSY-UHFFFAOYSA-N,MAK-UNK-212f693e-18,DWLGILDDVFHLSY
MAK-UNK-212f693e-19,CCC(=O)N1CCC(Nc2ccsc2)CC1,MAK-UNK-212f693e-19,UQYFTTMLSCPOSG-UHFFFAOYSA-N,MAK-UNK-212f693e-19,UQYFTTMLSCPOSG
MAK-UNK-212f693e-2,CC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-2,ILQFSFZBYLUZDL-UHFFFAOYSA-N,MAK-UNK-212f693e-2,ILQFSFZBYLUZDL
MAK-UNK-212f693e-20,O=C(Cl)N1CCC(Nc2ccsc2)CC1,MAK-UNK-212f693e-20,XJJIOMSAKVQTGX-UHFFFAOYSA-N,MAK-UNK-212f693e-20,XJJIOMSAKVQTGX
MAK-UNK-212f693e-21,O=C(Cl)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-21,QPUVBFLGMOUMML-UHFFFAOYSA-N,MAK-UNK-212f693e-21,QPUVBFLGMOUMML
MAK-UNK-212f693e-22,C#CC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-22,IZHQHBLQQHLUBY-UHFFFAOYSA-N,MAK-UNK-212f693e-22,IZHQHBLQQHLUBY
MAK-UNK-212f693e-23,NC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-23,FYEOQCIPDZGNJE-UHFFFAOYSA-N,MAK-UNK-212f693e-23,FYEOQCIPDZGNJE
MAK-UNK-212f693e-24,C=CC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-24,BQWRADNEAGVOHD-UHFFFAOYSA-N,MAK-UNK-212f693e-24,BQWRADNEAGVOHD
MAK-UNK-212f693e-25,N=CC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-25,ATZUZYNTAVSVFM-UHFFFAOYSA-N,MAK-UNK-212f693e-25,ATZUZYNTAVSVFM
MAK-UNK-212f693e-26,NC#CC(=O)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-26,CTRRNJXLPVFETC-UHFFFAOYSA-N,MAK-UNK-212f693e-26,CTRRNJXLPVFETC
MAK-UNK-212f693e-27,O=C(C=S)N1CCC(Oc2ccsc2)CC1,MAK-UNK-212f693e-27,ISZBAOZHXDBZGT-UHFFFAOYSA-N,MAK-UNK-212f693e-27,ISZBAOZHXDBZGT
